0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2016-05-01	36
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2016-06-01	60
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2016-07-01	30
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2016-08-01	62
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2016-09-01	34
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2016-10-01	35
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2016-11-01	54
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2016-12-01	46
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-01-01	70
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-02-01	39
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-03-01	50
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-04-01	34
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-05-01	54
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-06-01	66
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-07-01	45
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-08-01	44
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-09-01	47
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-10-01	36
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-11-01	41
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2017-12-01	43
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2018-01-01	39
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2018-02-01	37
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2018-03-01	48
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2018-04-01	31
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2018-05-01	37
0	File:Aettenschwil 1953.jpg	w	de	//de.wikipedia.org/wiki/Aettenschwil	article	2018-06-01	61
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2016-05-01	714
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2016-06-01	785
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2016-07-01	681
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2016-08-01	872
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2016-09-01	898
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2016-10-01	859
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2016-11-01	1795
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2016-12-01	1810
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-01-01	858
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-02-01	834
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-03-01	881
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-04-01	819
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-05-01	767
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-06-01	757
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-07-01	733
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-08-01	863
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-09-01	776
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-10-01	822
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-11-01	1170
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2017-12-01	2078
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2018-01-01	884
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2018-02-01	857
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2018-03-01	872
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2018-04-01	931
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2018-05-01	780
13	File:BassersdorffSwissair-19700713i.jpg	w	de	//de.wikipedia.org/wiki/Bassersdorf	article	2018-06-01	690
45	File:BassersdorffSwissair-19830814i.jpg	w	de	//de.wikipedia.org/wiki/Altbach_(Glatt)	article	2018-01-01	96
45	File:BassersdorffSwissair-19830814i.jpg	w	de	//de.wikipedia.org/wiki/Altbach_(Glatt)	article	2018-02-01	52
45	File:BassersdorffSwissair-19830814i.jpg	w	de	//de.wikipedia.org/wiki/Altbach_(Glatt)	article	2018-03-01	21
45	File:BassersdorffSwissair-19830814i.jpg	w	de	//de.wikipedia.org/wiki/Altbach_(Glatt)	article	2018-04-01	23
45	File:BassersdorffSwissair-19830814i.jpg	w	de	//de.wikipedia.org/wiki/Altbach_(Glatt)	article	2018-05-01	25
45	File:BassersdorffSwissair-19830814i.jpg	w	de	//de.wikipedia.org/wiki/Altbach_(Glatt)	article	2018-06-01	36
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2016-05-01	190
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2016-06-01	98
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2016-07-01	129
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2016-08-01	124
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2016-09-01	141
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2016-10-01	83
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2016-11-01	78
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2016-12-01	113
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-01-01	134
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-02-01	127
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-03-01	113
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-04-01	128
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-05-01	151
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-06-01	119
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-07-01	152
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-08-01	111
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-09-01	88
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-10-01	106
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-11-01	112
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2017-12-01	71
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2018-01-01	60
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2018-02-01	73
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2018-03-01	129
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2018-04-01	95
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2018-05-01	107
75	File:Bellechasse 1987.jpg	w	de	//de.wikipedia.org/wiki/Bellechasse_FR	article	2018-06-01	75
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2016-05-01	4578
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2016-06-01	2681
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2016-07-01	1807
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2016-08-01	2079
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2016-09-01	2285
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2016-10-01	4367
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2016-11-01	11835
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2016-12-01	2647
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-01-01	2330
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-02-01	2903
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-03-01	2555
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-04-01	2315
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-05-01	3964
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-06-01	2009
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-07-01	1501
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-08-01	3123
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-09-01	1713
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-10-01	1811
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-11-01	1805
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2017-12-01	1638
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2018-01-01	1780
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2018-02-01	1736
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2018-03-01	15752
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2018-04-01	2150
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2018-05-01	1783
76	File:Beznau-1 im Bau 2.jpg	w	de	//de.wikipedia.org/wiki/Kernkraftwerk_Beznau	article	2018-06-01	1523
80	File:Bilder vom Spitzbergenflug, Arthur Neumann, W. Mittelholzer.jpg	w	de	//de.wikipedia.org/wiki/Arthur_Neumann	article	2018-04-01	123
80	File:Bilder vom Spitzbergenflug, Arthur Neumann, W. Mittelholzer.jpg	w	de	//de.wikipedia.org/wiki/Arthur_Neumann	article	2018-05-01	27
80	File:Bilder vom Spitzbergenflug, Arthur Neumann, W. Mittelholzer.jpg	w	de	//de.wikipedia.org/wiki/Arthur_Neumann	article	2018-06-01	24
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2017-04-01	26
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2017-05-01	43
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2017-06-01	61
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2017-07-01	51
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2017-08-01	84
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2017-09-01	60
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2017-10-01	72
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2017-11-01	61
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2017-12-01	70
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2018-01-01	85
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2018-02-01	52
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2018-03-01	68
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2018-04-01	74
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2018-05-01	87
83	File:Com F57-00018.tif	w	de	//de.wikipedia.org/wiki/Solvay_Schweiz	article	2018-06-01	53
84	File:Com LC0624-002-008.jpg	w	de	//de.wikipedia.org/wiki/Grossbrand_von_Schweizerhalle	article	2016-10-01	677
84	File:Com LC0624-002-008.jpg	w	de	//de.wikipedia.org/wiki/Grossbrand_von_Schweizerhalle	article	2016-11-01	14005
